,Date,Confirmed,Deaths,Recovered
0,2020-01-01,20,0,20
1,2020-01-02,38,0,38
2,2020-01-03,59,1,58
3,2020-01-04,84,2,82
4,2020-01-05,106,2,104
5,2020-01-06,118,2,116
6,2020-01-07,129,2,127
7,2020-01-08,136,2,134
8,2020-01-09,144,2,142
9,2020-01-10,149,3,146
10,2020-01-11,157,3,154
11,2020-01-12,167,3,164
12,2020-01-13,175,3,172
13,2020-01-14,182,3,179
14,2020-01-15,190,3,187
15,2020-01-16,198,3,195
16,2020-01-17,205,4,201
17,2020-01-18,209,4,205
18,2020-01-19,218,4,214
19,2020-01-20,234,4,230
20,2020-01-21,239,4,235
21,2020-01-22,252,4,248
22,2020-01-23,258,4,254
23,2020-01-24,268,5,263
24,2020-01-25,274,5,269
25,2020-01-26,280,5,275
26,2020-01-27,294,5,289
27,2020-01-28,304,5,299
28,2020-01-29,317,5,312
29,2020-01-30,331,6,325
30,2020-01-31,348,6,342
31,2020-02-01,359,6,353
32,2020-02-02,373,6,367
33,2020-02-03,379,7,372
34,2020-02-04,384,7,377
35,2020-02-05,391,8,383
36,2020-02-06,393,8,385
37,2020-02-07,398,8,390
38,2020-02-08,401,8,393
39,2020-02-09,408,8,400
40,2020-02-10,424,8,416
41,2020-02-11,438,8,430
42,2020-02-12,446,8,438
43,2020-02-13,450,8,442
44,2020-02-14,459,9,450
45,2020-02-15,477,9,468
46,2020-02-16,492,9,483
47,2020-02-17,505,9,496
48,2020-02-18,522,10,512
49,2020-02-19,536,11,525
50,2020-02-20,569,14,555
51,2020-02-21,588,14,574
52,2020-02-22,617,14,603
53,2020-02-23,661,15,646
54,2020-02-24,731,15,716
55,2020-02-25,841,17,824
56,2020-02-26,1003,25,978
57,2020-02-27,1164,27,1137
58,2020-02-28,1386,31,1355
59,2020-02-29,1577,33,1544
60,2020-03-01,1813,37,1776
61,2020-03-02,2112,47,2065
62,2020-03-03,2424,58,2366
63,2020-03-04,2841,68,2773
64,2020-03-05,3297,77,3220
65,2020-03-06,3976,96,3880
66,2020-03-07,4796,118,4678
67,2020-03-08,5910,140,5770
68,2020-03-09,7690,166,7524
69,2020-03-10,9960,201,9759
70,2020-03-11,12800,249,12551
71,2020-03-12,15960,309,15651
72,2020-03-13,19885,388,19497
73,2020-03-14,23794,449,23345
74,2020-03-15,27851,546,27305
75,2020-03-16,33347,683,32664
76,2020-03-17,38292,811,37481
77,2020-03-18,43442,956,42486
78,2020-03-19,48038,1084,46954
79,2020-03-20,53244,1281,51963
80,2020-03-21,57482,1425,56057
81,2020-03-22,60902,1554,59348
82,2020-03-23,65862,1811,64051
83,2020-03-24,69910,2024,67886
84,2020-03-25,74477,2282,72195
85,2020-03-26,78740,2511,76229
86,2020-03-27,83180,2769,80411
87,2020-03-28,87132,3034,84098
88,2020-03-29,90159,3211,86948
89,2020-03-30,94521,3526,90995
90,2020-03-31,98486,3794,94692
91,2020-04-01,102942,4105,98837
92,2020-04-02,107177,4433,102744
93,2020-04-03,111545,4776,106769
94,2020-04-04,114808,5010,109798
95,2020-04-05,117454,5212,112242
96,2020-04-06,120961,5510,115451
97,2020-04-07,124407,5772,118635
98,2020-04-08,127866,6047,121819
99,2020-04-09,131154,6300,124854
100,2020-04-10,133722,6500,127222
101,2020-04-11,136045,6668,129377
102,2020-04-12,137952,6825,131127
103,2020-04-13,139738,6953,132785
104,2020-04-14,141798,7108,134690
105,2020-04-15,144034,7271,136763
106,2020-04-16,146181,7400,138781
107,2020-04-17,148368,7529,140839
108,2020-04-18,150027,7629,142398
109,2020-04-19,151330,7731,143599
110,2020-04-20,152955,7854,145101
111,2020-04-21,154468,7955,146513
112,2020-04-22,156177,8049,148128
113,2020-04-23,157746,8149,149597
114,2020-04-24,159200,8217,150983
115,2020-04-25,160328,8278,152050
116,2020-04-26,161122,8314,152808
117,2020-04-27,162293,8380,153913
118,2020-04-28,163372,8445,154927
119,2020-04-29,164464,8506,155958
120,2020-04-30,165600,8565,157035
121,2020-05-01,166468,8602,157866
122,2020-05-02,167160,8626,158534
123,2020-05-03,167753,8650,159103
124,2020-05-04,168585,8693,159892
125,2020-05-05,169481,8731,160750
126,2020-05-06,170396,8757,161639
127,2020-05-07,171242,8793,162449
128,2020-05-08,172047,8827,163220
129,2020-05-09,172654,8834,163820
130,2020-05-10,173101,8859,164242
131,2020-05-11,173783,8881,164902
132,2020-05-12,174422,8898,165524
133,2020-05-13,175130,8924,166206
134,2020-05-14,175761,8940,166821
135,2020-05-15,176500,8970,167530
136,2020-05-16,177009,8993,168016
137,2020-05-17,177403,9006,168397
138,2020-05-18,178026,9018,169008
139,2020-05-19,178557,9030,169527
140,2020-05-20,179264,9060,170204
141,2020-05-21,179671,9066,170605
142,2020-05-22,180107,9078,171029
143,2020-05-23,180461,9088,171373
144,2020-05-24,180754,9094,171660
145,2020-05-25,181209,9103,172106
146,2020-05-26,181771,9117,172654
147,2020-05-27,182303,9130,173173
148,2020-05-28,182739,9139,173600
149,2020-05-29,183120,9143,173977
150,2020-05-30,183469,9147,174322
151,2020-05-31,183685,9154,174531
152,2020-06-01,183924,9160,174764
153,2020-06-02,184267,9166,175101
154,2020-06-03,184731,9171,175560
155,2020-06-04,185171,9175,175996
156,2020-06-05,185548,9181,176367
157,2020-06-06,185825,9187,176638
158,2020-06-07,186011,9192,176819
159,2020-06-08,186391,9195,177196
160,2020-06-09,186800,9200,177600
161,2020-06-10,187292,9208,178084
162,2020-06-11,187599,9211,178388
163,2020-06-12,187970,9226,178744
164,2020-06-13,188311,9229,179082
165,2020-06-14,188568,9232,179336
166,2020-06-15,188978,9236,179742
167,2020-06-16,189828,9242,180586
168,2020-06-17,190518,9248,181270
169,2020-06-18,191157,9249,181908
170,2020-06-19,191966,9254,182712
171,2020-06-20,192466,9261,183205
172,2020-06-21,192784,9265,183519
173,2020-06-22,193277,9268,184009
174,2020-06-23,193777,9272,184505
175,2020-06-24,194262,9275,184987
176,2020-06-25,194750,9281,185469
177,2020-06-26,195245,9288,185957
178,2020-06-27,195573,9289,186284
179,2020-06-28,195842,9289,186553
180,2020-06-29,196299,9293,187006
181,2020-06-30,196747,9295,187452
182,2020-07-01,197185,9301,187884
183,2020-07-02,197588,9306,188282
184,2020-07-03,198003,9311,188692
185,2020-07-04,198295,9312,188983
186,2020-07-05,198540,9315,189225
187,2020-07-06,198920,9318,189602
188,2020-07-07,199310,9324,189986
189,2020-07-08,199703,9327,190376
190,2020-07-09,200078,9331,190747
191,2020-07-10,200535,9335,191200
192,2020-07-11,200886,9337,191549
193,2020-07-12,201126,9337,191789
194,2020-07-13,201604,9340,192264
195,2020-07-14,202078,9345,192733
196,2020-07-15,202660,9350,193310
197,2020-07-16,203157,9357,193800
198,2020-07-17,203686,9362,194324
199,2020-07-18,204191,9364,194827
200,2020-07-19,204583,9372,195211
201,2020-07-20,205195,9379,195816
202,2020-07-21,205800,9383,196417
203,2020-07-22,206487,9389,197098
204,2020-07-23,207113,9393,197720
205,2020-07-24,207854,9396,198458
206,2020-07-25,208445,9399,199046
207,2020-07-26,208911,9403,199508
208,2020-07-27,209605,9410,200195
209,2020-07-28,210338,9412,200926
210,2020-07-29,211114,9418,201696
211,2020-07-30,211868,9423,202445
212,2020-07-31,212712,9438,203274
213,2020-08-01,213410,9439,203971
214,2020-08-02,213973,9441,204532
215,2020-08-03,214892,9446,205446
216,2020-08-04,215832,9450,206382
217,2020-08-05,216828,9451,207377
218,2020-08-06,217894,9456,208438
219,2020-08-07,218941,9461,209480
220,2020-08-08,219776,9465,210311
221,2020-08-09,220397,9468,210929
222,2020-08-10,221663,9476,212187
223,2020-08-11,222895,9480,213415
224,2020-08-12,224350,9488,214862
225,2020-08-13,225765,9494,216271
226,2020-08-14,227100,9501,217599
227,2020-08-15,228058,9505,218553
228,2020-08-16,228864,9506,219358
229,2020-08-17,230422,9512,220910
230,2020-08-18,231941,9517,222424
231,2020-08-19,233497,9522,223975
232,2020-08-20,234882,9526,225356
233,2020-08-21,236389,9527,226862
234,2020-08-22,237448,9528,227920
235,2020-08-23,238291,9530,228761
236,2020-08-24,239794,9533,230261
237,2020-08-25,241334,9537,231797
238,2020-08-26,242810,9538,233272
239,2020-08-27,244227,9542,234685
240,2020-08-28,245535,9549,235986
241,2020-08-29,246439,9553,236886
242,2020-08-30,247217,9554,237663
243,2020-08-31,248503,9559,238944
244,2020-09-01,249959,9565,240394
245,2020-09-02,251316,9573,241743
246,2020-09-03,252698,9578,243120
247,2020-09-04,254209,9589,244620
248,2020-09-05,255380,9594,245786
249,2020-09-06,256372,9599,246773
250,2020-09-07,258059,9609,248450
251,2020-09-08,259718,9623,250095
252,2020-09-09,261439,9631,251808
253,2020-09-10,263115,9640,253475
254,2020-09-11,264796,9654,255142
255,2020-09-12,266242,9665,256577
256,2020-09-13,267449,9670,257779
257,2020-09-14,269426,9681,259745
258,2020-09-15,271402,9693,261709
259,2020-09-16,273467,9707,263760
260,2020-09-17,275435,9720,265715
261,2020-09-18,277369,9734,267635
262,2020-09-19,278840,9751,269089
263,2020-09-20,280070,9769,270301
264,2020-09-21,282150,9781,272369
265,2020-09-22,284188,9803,274385
266,2020-09-23,286306,9814,276492
267,2020-09-24,288441,9833,278608
268,2020-09-25,290691,9856,280835
269,2020-09-26,292567,9875,282692
270,2020-09-27,294046,9888,284158
271,2020-09-28,296507,9907,286600
272,2020-09-29,299063,9921,289142
273,2020-09-30,301787,9941,291846
274,2020-10-01,304746,9967,294779
275,2020-10-02,308089,10003,298086
276,2020-10-03,311022,10020,301002
277,2020-10-04,313362,10038,303324
278,2020-10-05,317265,10081,307184
279,2020-10-06,321426,10106,311320
280,2020-10-07,326044,10151,315893
281,2020-10-08,330871,10196,320675
282,2020-10-09,336210,10261,325949
283,2020-10-10,340939,10312,330627
284,2020-10-11,344893,10348,334545
285,2020-10-12,351165,10409,340756
286,2020-10-13,357949,10475,347474
287,2020-10-14,365816,10537,355279
288,2020-10-15,373862,10634,363228
289,2020-10-16,382790,10730,372060
290,2020-10-17,390373,10813,379560
291,2020-10-18,397429,10895,386534
292,2020-10-19,408128,11014,397114
293,2020-10-20,420373,11163,409210
294,2020-10-21,434349,11332,423017
295,2020-10-22,448492,11568,436924
296,2020-10-23,463628,11782,451846
297,2020-10-24,476601,11934,464667
298,2020-10-25,488032,12093,475939
299,2020-10-26,504478,12336,492142
300,2020-10-27,521661,12575,509086
301,2020-10-28,540264,12841,527423
302,2020-10-29,558057,13109,544948
303,2020-10-30,576531,13375,563156
304,2020-10-31,590974,13582,577392
305,2020-11-01,604550,13806,590744
306,2020-11-02,624006,14156,609850
307,2020-11-03,643184,14457,628727
308,2020-11-04,662614,14742,647872
309,2020-11-05,681732,15054,666678
310,2020-11-06,700884,15341,685543
311,2020-11-07,716676,15568,701108
312,2020-11-08,729058,15784,713274
313,2020-11-09,747867,16163,731704
314,2020-11-10,766998,16549,750449
315,2020-11-11,787410,16959,770451
316,2020-11-12,807660,17405,790255
317,2020-11-13,827870,17870,810000
318,2020-11-14,843693,18213,825480
319,2020-11-15,855909,18506,837403
320,2020-11-16,874542,18965,855577
321,2020-11-17,893866,19462,874404
322,2020-11-18,914558,19982,894576
323,2020-11-19,934914,20532,914382
324,2020-11-20,954967,21048,933919
325,2020-11-21,969467,21397,948070
326,2020-11-22,980915,21713,959202
327,2020-11-23,998836,22226,976610
328,2020-11-24,1016962,22740,994222
329,2020-11-25,1036609,23325,1013284
330,2020-11-26,1056018,23934,1032084
331,2020-11-27,1075067,24552,1050515
332,2020-11-28,1090725,25013,1065712
333,2020-11-29,1102443,25378,1077065
334,2020-11-30,1120603,25988,1094615
335,2020-12-01,1140393,26681,1113712
336,2020-12-02,1161871,27417,1134454
337,2020-12-03,1184909,28248,1156661
338,2020-12-04,1207336,29036,1178300
339,2020-12-05,1225660,29591,1196069
340,2020-12-06,1240897,30081,1210816
341,2020-12-07,1263432,30874,1232558
342,2020-12-08,1287842,31762,1256080
343,2020-12-09,1313596,32604,1280992
344,2020-12-10,1340450,33670,1306780
345,2020-12-11,1366638,34628,1332010
346,2020-12-12,1388727,35428,1353299
347,2020-12-13,1405749,36034,1369715
348,2020-12-14,1430629,36986,1393643
349,2020-12-15,1456778,38034,1418744
350,2020-12-16,1484914,39097,1445817
351,2020-12-17,1512532,40193,1472339
352,2020-12-18,1539310,41196,1498114
353,2020-12-19,1560392,41957,1518435
354,2020-12-20,1577635,42644,1534991
355,2020-12-21,1600291,43636,1556655
356,2020-12-22,1624725,44696,1580029
357,2020-12-23,1651326,45834,1605492
358,2020-12-24,1670789,46605,1624184
359,2020-12-25,1685329,47210,1638119
360,2020-12-26,1700522,47868,1652654
361,2020-12-27,1715109,48442,1666667
362,2020-12-28,1735725,49413,1686312
363,2020-12-29,1758122,50519,1707603
364,2020-12-30,1781576,51647,1729929
365,2020-12-31,1798681,52359,1746322
366,2021-01-01,1812098,52872,1759226
367,2021-01-02,1826556,53466,1773090
368,2021-01-03,1840687,54011,1786676
369,2021-01-04,1860035,54809,1805226
370,2021-01-05,1881897,55759,1826138
371,2021-01-06,1903122,56635,1846487
372,2021-01-07,1923250,57506,1865744
373,2021-01-08,1943466,58344,1885122
374,2021-01-09,1958613,58898,1899715
375,2021-01-10,1970203,59403,1910800
376,2021-01-11,1986514,60064,1926450
377,2021-01-12,2004894,60914,1943980
378,2021-01-13,2023996,61789,1962207
379,2021-01-14,2040991,62606,1978385
380,2021-01-15,2057221,63363,1993858
381,2021-01-16,2070478,63869,2006609
382,2021-01-17,2080486,64309,2016177
383,2021-01-18,2094146,64937,2029209
384,2021-01-19,2109916,65684,2044232
385,2021-01-20,2125885,66405,2059480
386,2021-01-21,2140124,67043,2073081
387,2021-01-22,2153548,67641,2085907
388,2021-01-23,2164658,68046,2096612
389,2021-01-24,2172595,68340,2104255
390,2021-01-25,2183189,68811,2114378
391,2021-01-26,2196353,69326,2127027
392,2021-01-27,2209035,69828,2139207
393,2021-01-28,2220405,70275,2150130
394,2021-01-29,2231741,70695,2161046
395,2021-01-30,2241325,71009,2170316
396,2021-01-31,2247978,71209,2176769
397,2021-02-01,2256951,71581,2185370
398,2021-02-02,2267306,71968,2195338
399,2021-02-03,2278145,72386,2205759
400,2021-02-04,2287611,72749,2214862
401,2021-02-05,2296533,73051,2223482
402,2021-02-06,2304248,73269,2230979
403,2021-02-07,2309342,73424,2235918
404,2021-02-08,2316375,73685,2242690
405,2021-02-09,2324486,73979,2250507
406,2021-02-10,2333098,74254,2258844
407,2021-02-11,2340945,74526,2266419
408,2021-02-12,2348919,74756,2274163
409,2021-02-13,2355272,74926,2280346
410,2021-02-14,2360740,75055,2285685
411,2021-02-15,2368097,75301,2292796
412,2021-02-16,2376534,75560,2300974
413,2021-02-17,2385336,75828,2309508
414,2021-02-18,2393753,76062,2317691
415,2021-02-19,2402231,76272,2325959
416,2021-02-20,2410112,76431,2333681
417,2021-02-21,2415621,76555,2339066
418,2021-02-22,2423221,76782,2346439
419,2021-02-23,2432229,76978,2355251
420,2021-02-24,2441341,77178,2364163
421,2021-02-25,2449801,77360,2372441
422,2021-02-26,2458661,77522,2381139
423,2021-02-27,2466496,77662,2388834
424,2021-02-28,2472485,77768,2394717
425,2021-03-01,2480765,77960,2402805
426,2021-03-02,2490304,78122,2412182
427,2021-03-03,2500193,78273,2421920
428,2021-03-04,2509433,78423,2431010
429,2021-03-05,2519036,78583,2440453
430,2021-03-06,2527820,78725,2449095
431,2021-03-07,2534709,78836,2455873
432,2021-03-08,2544393,79025,2465368
433,2021-03-09,2555710,79177,2476533
434,2021-03-10,2568395,79356,2489039
435,2021-03-11,2580654,79550,2501104
436,2021-03-12,2593353,79727,2513626
437,2021-03-13,2605027,79872,2525155
438,2021-03-14,2614391,79999,2534392
439,2021-03-15,2627039,80199,2546840
440,2021-03-16,2641923,80391,2561532
441,2021-03-17,2658198,80593,2577605
442,2021-03-18,2673346,80805,2592541
443,2021-03-19,2688702,81020,2607682
444,2021-03-20,2702974,81188,2621786
445,2021-03-21,2714315,81340,2632975
446,2021-03-22,2729716,81545,2648171
447,2021-03-23,2747814,81811,2666003
448,2021-03-24,2767429,82058,2685371
449,2021-03-25,2786341,82310,2704031
450,2021-03-26,2804822,82555,2722267
451,2021-03-27,2820715,82756,2737959
452,2021-03-28,2832296,82918,2749378
453,2021-03-29,2848253,83181,2765072
454,2021-03-30,2866071,83426,2782645
455,2021-03-31,2885220,83675,2801545
456,2021-04-01,2904440,83943,2820497
457,2021-04-02,2920193,84147,2836046
458,2021-04-03,2933659,84364,2849295
459,2021-04-04,2945713,84528,2861185
460,2021-04-05,2958883,84726,2874157
461,2021-04-06,2975465,84987,2890478
462,2021-04-07,2995915,85233,2910682
463,2021-04-08,3017422,85498,2931924
464,2021-04-09,3037978,85725,2952253
465,2021-04-10,3056649,85971,2970678
466,2021-04-11,3070334,86111,2984223
467,2021-04-12,3089242,86366,3002876
468,2021-04-13,3111219,86606,3024613
469,2021-04-14,3134378,86854,3047524
470,2021-04-15,3155535,87094,3068441
471,2021-04-16,3177336,87342,3089994
472,2021-04-17,3196142,87557,3108585
473,2021-04-18,3211118,87734,3123384
474,2021-04-19,3230859,87972,3142887
475,2021-04-20,3254582,88248,3166334
476,2021-04-21,3278454,88495,3189959
477,2021-04-22,3300151,88735,3211416
478,2021-04-23,3321177,88961,3232216
479,2021-04-24,3339262,89170,3250092
480,2021-04-25,3352392,89292,3263100
481,2021-04-26,3369883,89492,3280391
482,2021-04-27,3389674,89673,3300001
483,2021-04-28,3409999,89890,3320109
484,2021-04-29,3427592,90062,3337530
485,2021-04-30,3444796,90244,3354552
486,2021-05-01,3459544,90398,3369146
487,2021-05-02,3470032,90511,3379521
488,2021-05-03,3483803,90660,3393143
489,2021-05-04,3500198,90839,3409359
490,2021-05-05,3516079,90983,3425096
491,2021-05-06,3529868,91110,3438758
492,2021-05-07,3542945,91266,3451679
493,2021-05-08,3554043,91347,3462696
494,2021-05-09,3562009,91430,3470579
495,2021-05-10,3572424,91558,3480866
496,2021-05-11,3584311,91662,3492649
497,2021-05-12,3596065,91767,3504298
498,2021-05-13,3604348,91845,3512503
499,2021-05-14,3612147,91918,3520229
500,2021-05-15,3620054,91997,3528057
501,2021-05-16,3625823,92051,3533772
502,2021-05-17,3632874,92118,3540756
503,2021-05-18,3641352,92179,3549173
504,2021-05-19,3649291,92243,3557048
505,2021-05-20,3655864,92312,3563552
506,2021-05-21,3661928,92353,3569575
507,2021-05-22,3666953,92401,3574552
508,2021-05-23,3670033,92430,3577603
509,2021-05-24,3673346,92462,3580884
510,2021-05-25,3677556,92500,3585056
511,2021-05-26,3682584,92539,3590045
512,2021-05-27,3687514,92571,3594943
513,2021-05-28,3691747,92604,3599143
514,2021-05-29,3695101,92622,3602479
515,2021-05-30,3697365,92636,3604729
516,2021-05-31,3700271,92659,3607612
517,2021-06-01,3703914,92682,3611232
518,2021-06-02,3707380,92701,3614679
519,2021-06-03,3709961,92713,3617248
520,2021-06-04,3712176,92726,3619450
521,2021-06-05,3714267,92749,3621518
522,2021-06-06,3715878,92757,3623121
523,2021-06-07,3717906,92771,3625135
524,2021-06-08,3720337,92778,3627559
525,2021-06-09,3722370,92784,3629586
526,2021-06-10,3724234,92791,3631443
527,2021-06-11,3725722,92798,3632924
528,2021-06-12,3726974,92805,3634169
529,2021-06-13,3727810,92810,3635000
530,2021-06-14,3728940,92825,3636115
531,2021-06-15,3730158,92832,3637326
532,2021-06-16,3731328,92837,3638491
533,2021-06-17,3732322,92839,3639483
534,2021-06-18,3733255,92852,3640403
535,2021-06-19,3733945,92854,3641091
536,2021-06-20,3734476,92857,3641619
537,2021-06-21,3735265,92859,3642406
538,2021-06-22,3736147,92865,3643282
539,2021-06-23,3736941,92869,3644072
540,2021-06-24,3737681,92872,3644809
541,2021-06-25,3738357,92876,3645481
542,2021-06-26,3738952,92876,3646076
543,2021-06-27,3739408,92877,3646531
544,2021-06-28,3740155,92882,3647273
545,2021-06-29,3740915,92886,3648029
546,2021-06-30,3741786,92891,3648895
547,2021-07-01,3742494,92897,3649597
548,2021-07-02,3743210,92900,3650310
549,2021-07-03,3743872,92902,3650970
550,2021-07-04,3744484,92903,3651581
551,2021-07-05,3745435,92905,3652530
552,2021-07-06,3746471,92912,3653559
553,2021-07-07,3747501,92918,3654583
554,2021-07-08,3748568,92922,3655646
555,2021-07-09,3749620,92927,3656693
556,2021-07-10,3750703,92932,3657771
557,2021-07-11,3751702,92935,3658767
558,2021-07-12,3753183,92941,3660242
559,2021-07-13,3754870,92945,3661925
560,2021-07-14,3756524,92951,3663573
561,2021-07-15,3758104,92957,3665147
562,2021-07-16,3759719,92962,3666757
563,2021-07-17,3761280,92968,3668312
564,2021-07-18,3762676,92971,3669705
565,2021-07-19,3764710,92973,3671737
566,2021-07-20,3766909,92979,3673930
567,2021-07-21,3769054,92982,3676072
568,2021-07-22,3771017,92990,3678027
569,2021-07-23,3773111,92996,3680115
570,2021-07-24,3775043,93005,3682038
571,2021-07-25,3776753,93010,3683743
572,2021-07-26,3779235,93021,3686214
573,2021-07-27,3781989,93036,3688953
574,2021-07-28,3784731,93045,3691686
575,2021-07-29,3787058,93062,3693996
576,2021-07-30,3789598,93073,3696525
577,2021-07-31,3792029,93083,3698946
578,2021-08-01,3794300,93092,3701208
579,2021-08-02,3797498,93113,3704385
580,2021-08-03,3801027,93129,3707898
581,2021-08-04,3804624,93147,3711477
